Battery_ID,Cycle,Capacity_Ah,SOH,Internal_Resistance_Ohm,Temperature_C,Voltage_Max_V,Voltage_Min_V,Charge_Time_s,Discharge_Time_s,Ambient_Temp_C,RUL
33,647,1.3652,72.72,0.08002,38.21,4.0978,2.9895,4693.9,2251.2,31.54,155
33,648,1.3625,72.643,0.0795,37.42,4.0848,2.9981,4712.2,2125.1,31.54,154
33,649,1.3678,73.016,0.08254,38.04,4.0945,2.9943,4787.1,2109.1,31.54,153
33,650,1.3568,72.102,0.08067,38.79,4.0677,2.9875,4739.8,2195.6,31.54,152
33,651,1.3619,72.572,0.08202,38.65,4.0803,3.0093,4820.1,2084.2,31.54,151
33,652,1.3636,72.312,0.08219,38.06,4.0732,2.9938,4733.8,2145.7,31.54,150
33,653,1.3457,71.633,0.08117,38.06,4.069,2.9924,4732.3,2155.5,31.54,149
33,654,1.3494,72.045,0.0819,39.02,4.0912,2.9881,4903.3,2191.6,31.54,148
33,655,1.3603,72.445,0.07848,37.2,4.0543,3.0109,4751.1,2168.6,31.54,147
33,656,1.355,72.55,0.08153,35.77,4.0787,3.0172,4821.5,2207.3,31.54,146
33,657,1.336,71.295,0.0801,38.67,4.0601,3.0002,4773.8,2106.7,31.54,145
33,658,1.3408,72.144,0.08154,38.2,4.0926,3.0064,4742.6,2125.1,31.54,144
33,659,1.3428,71.601,0.08137,38.57,4.0805,2.9951,4776.2,2169.0,31.54,143
33,660,1.3417,71.121,0.07882,36.44,4.0959,3.0046,4738.6,2070.3,31.54,142
33,661,1.3385,71.671,0.08205,37.94,4.057,3.0033,4745.9,2122.2,31.54,141
33,662,1.3548,71.693,0.08,37.78,4.07,2.9982,4817.9,2134.4,31.54,140
33,663,1.3504,71.768,0.0825,38.83,4.0828,2.9897,4793.3,2102.8,31.54,139
33,664,1.3406,71.508,0.08003,41.31,4.0729,2.994,4798.1,2114.3,31.54,138
33,665,1.3571,72.109,0.08087,38.85,4.0885,2.9972,4803.6,2208.6,31.54,137
33,666,1.3406,70.965,0.08101,37.33,4.0813,3.0086,4765.9,2127.4,31.54,136
33,667,1.3406,71.39,0.07942,39.98,4.0545,2.9842,4816.2,2120.0,31.54,135
33,668,1.343,71.555,0.08161,37.78,4.098,2.9759,4832.4,2050.2,31.54,134
33,669,1.3503,71.71,0.08233,36.5,4.0698,2.9993,4780.2,2114.1,31.54,133
33,670,1.3269,70.948,0.0808,37.2,4.0679,3.0034,4799.8,2122.3,31.54,132
33,671,1.3332,71.535,0.08213,38.38,4.0715,3.0203,4830.9,2159.6,31.54,131
33,672,1.3407,71.314,0.08253,39.29,4.0663,2.9996,4799.8,2087.1,31.54,130
33,673,1.3317,71.157,0.08279,38.02,4.0841,2.9774,4818.1,2074.4,31.54,129
33,674,1.3364,71.34,0.08111,37.68,4.0626,2.997,4806.1,2084.6,31.54,128
33,675,1.3319,70.803,0.08052,38.17,4.0744,3.0035,4840.5,2129.0,31.54,127
33,676,1.3442,71.314,0.08241,36.62,4.0677,2.9865,4739.7,2067.8,31.54,126
33,677,1.3259,70.712,0.0823,37.81,4.064,2.9926,4893.2,2139.9,31.54,125
33,678,1.3259,71.222,0.08065,37.84,4.0652,2.9551,4804.2,2113.3,31.54,124
33,679,1.3302,70.869,0.08099,39.01,4.0818,2.9964,4787.6,2114.0,31.54,123
33,680,1.3257,70.951,0.08144,38.42,4.0835,2.9989,4789.6,2112.3,31.54,122
33,681,1.3237,70.786,0.08047,39.75,4.0754,2.9798,4825.7,2102.3,31.54,121
33,682,1.3198,70.589,0.08159,39.14,4.0809,2.9898,4855.2,2098.8,31.54,120
33,683,1.3208,70.486,0.08214,38.31,4.0741,2.9774,4767.7,2120.8,31.54,119
33,684,1.3317,71.205,0.08183,36.37,4.0741,3.018,4809.4,2103.4,31.54,118
33,685,1.3371,71.32,0.08201,39.24,4.0652,2.9753,4821.1,2066.3,31.54,117
33,686,1.2987,69.733,0.08098,40.53,4.0756,2.9925,4864.2,2100.8,31.54,116
33,687,1.3104,70.16,0.07991,39.19,4.0531,2.9596,4771.6,2111.7,31.54,115
33,688,1.3198,70.544,0.0809,39.45,4.0748,2.9691,4840.1,2104.3,31.54,114
33,689,1.3335,70.896,0.08204,39.48,4.082,2.9807,4812.8,2141.1,31.54,113
33,690,1.3187,70.72,0.08326,39.3,4.0642,2.997,4782.5,2041.7,31.54,112
33,691,1.3168,70.103,0.08262,39.72,4.0804,2.9802,4867.4,2084.3,31.54,111
33,692,1.3165,70.057,0.08251,37.42,4.0649,2.9847,4850.8,2077.4,31.54,110
33,693,1.3322,70.402,0.08193,38.97,4.0771,2.9874,4874.3,2085.3,31.54,109
33,694,1.3197,70.498,0.08296,37.93,4.0643,2.9996,4834.7,2074.8,31.54,108
33,695,1.322,70.653,0.08297,38.06,4.0815,2.9657,4840.5,2018.1,31.54,107
33,696,1.3129,70.048,0.08434,36.18,4.0628,2.9989,4885.4,2093.8,31.54,106
33,697,1.328,70.646,0.0814,40.21,4.0632,2.9827,4845.7,2132.2,31.54,105
33,698,1.319,70.19,0.0826,38.55,4.0672,2.9861,4787.7,2133.3,31.54,104
33,699,1.3153,70.309,0.08372,36.54,4.0756,3.0006,4842.7,2055.7,31.54,103
33,700,1.3131,70.392,0.08263,37.97,4.0624,3.0036,4876.8,2010.1,31.54,102
33,701,1.3151,69.889,0.0844,38.56,4.061,2.9855,4857.1,2040.3,31.54,101
33,702,1.316,70.068,0.08314,36.69,4.0531,2.9953,4863.9,2083.3,31.54,100
33,703,1.3024,69.668,0.0844,36.53,4.0594,2.9932,4899.0,2002.7,31.54,99
33,704,1.3047,69.282,0.08119,38.06,4.0625,2.9949,4855.6,2102.5,31.54,98
33,705,1.2919,69.103,0.08495,37.74,4.0825,2.9642,4823.1,2103.7,31.54,97
33,706,1.3049,69.379,0.08247,42.0,4.0663,2.9953,4895.8,2076.5,31.54,96
33,707,1.3049,69.64,0.08235,38.84,4.0516,2.9824,4881.7,2039.4,31.54,95
33,708,1.3055,69.731,0.08316,40.75,4.0689,2.9822,4882.6,2048.6,31.54,94
33,709,1.2964,69.743,0.0821,40.24,4.0744,2.9902,4805.8,2087.3,31.54,93
33,710,1.3017,69.636,0.0817,38.16,4.0723,2.9732,4859.8,1989.9,31.54,92
33,711,1.2864,68.848,0.08081,37.8,4.0671,2.9798,4886.7,2032.6,31.54,91
33,712,1.2997,69.35,0.08512,39.12,4.0817,2.9814,4860.1,2106.8,31.54,90
33,713,1.3047,69.718,0.08254,36.32,4.0895,2.9689,4902.7,2077.2,31.54,89
33,714,1.2966,69.012,0.08269,40.43,4.0722,2.9814,4945.1,2131.3,31.54,88
33,715,1.3256,69.972,0.08417,39.78,4.0732,2.9943,4887.4,2059.3,31.54,87
33,716,1.3187,69.753,0.08343,39.97,4.0696,2.9861,4935.9,2000.1,31.54,86
33,717,1.3103,70.03,0.0844,37.59,4.0678,2.9986,4940.3,2107.7,31.54,85
33,718,1.2815,68.74,0.0821,36.42,4.0623,2.977,4914.9,2055.7,31.54,84
33,719,1.3096,69.282,0.08431,37.04,4.0927,2.9786,4845.5,2079.9,31.54,83
33,720,1.3115,69.595,0.0822,39.13,4.0603,2.9814,4900.6,2029.5,31.54,82
33,721,1.2926,68.814,0.08274,39.3,4.0666,2.9618,4910.1,2086.0,31.54,81
33,722,1.2987,69.27,0.08341,41.52,4.0478,2.9888,4920.8,2033.2,31.54,80
33,723,1.2793,68.664,0.08289,38.85,4.0758,2.9542,4873.4,2078.4,31.54,79
33,724,1.2923,69.386,0.08342,40.29,4.0697,2.987,4932.1,1984.4,31.54,78
33,725,1.2843,68.285,0.08288,40.63,4.0682,2.9692,4879.7,2101.9,31.54,77
33,726,1.2787,68.552,0.08303,39.33,4.0617,2.9612,4877.9,2037.0,31.54,76
33,727,1.2799,67.673,0.08331,38.76,4.0674,2.9712,4863.2,1994.3,31.54,75
33,728,1.2916,68.696,0.08288,38.68,4.0516,2.9823,4917.3,2042.3,31.54,74
33,729,1.2858,68.926,0.08277,35.79,4.0643,2.9588,4935.6,2053.4,31.54,73
33,730,1.2869,68.821,0.08384,38.36,4.0524,2.9661,4849.2,2029.4,31.54,72
33,731,1.2789,68.315,0.08401,38.18,4.0625,2.9775,4889.6,2006.1,31.54,71
33,732,1.2895,68.693,0.08487,37.37,4.0706,2.9808,4914.7,2035.6,31.54,70
33,733,1.2774,68.319,0.085,39.14,4.0461,2.973,4968.6,2007.1,31.54,69
33,734,1.2967,68.805,0.08288,38.95,4.0551,2.9883,4965.0,1964.1,31.54,68
33,735,1.2772,67.885,0.08502,39.37,4.0554,2.9769,4937.0,1965.3,31.54,67
33,736,1.2854,68.514,0.08416,38.87,4.0623,2.9836,4958.8,1975.0,31.54,66
33,737,1.2824,68.098,0.08404,40.23,4.049,2.9884,4877.1,2030.8,31.54,65
33,738,1.2671,67.609,0.08489,39.07,4.0663,2.9637,4928.2,1960.3,31.54,64
33,739,1.2838,68.286,0.0856,38.85,4.0578,2.9663,4877.5,2031.2,31.54,63
33,740,1.2983,68.772,0.08385,39.94,4.0592,2.9863,4998.3,2075.5,31.54,62
33,741,1.2751,68.184,0.08301,37.39,4.0686,2.9658,4880.8,2117.7,31.54,61
33,742,1.2811,68.261,0.08473,39.45,4.0561,2.9546,4944.6,1979.9,31.54,60
33,743,1.2744,67.695,0.08494,40.55,4.0772,2.9454,4979.4,2039.0,31.54,59
33,744,1.2759,68.327,0.08302,39.08,4.0513,2.9645,4902.5,1948.6,31.54,58
33,745,1.2764,68.349,0.08431,38.67,4.0498,2.95,4918.1,1976.1,31.54,57
33,746,1.2661,67.785,0.08587,38.76,4.0476,2.9606,4921.6,1972.7,31.54,56
33,747,1.2694,67.687,0.08447,39.67,4.055,2.9588,4896.3,1962.4,31.54,55
33,748,1.2708,67.662,0.08373,41.15,4.0542,2.976,4994.1,2015.1,31.54,54
33,749,1.278,68.109,0.08415,37.95,4.0679,2.9558,4962.6,2028.7,31.54,53
33,750,1.2609,67.183,0.08303,38.36,4.0669,2.9789,4924.8,1992.9,31.54,52
33,751,1.288,68.305,0.08513,39.65,4.0556,2.9785,4937.0,2038.1,31.54,51
33,752,1.2686,67.708,0.08504,38.9,4.0446,2.9597,4875.7,2098.1,31.54,50
33,753,1.2485,66.749,0.08383,40.2,4.0503,2.9755,4906.3,2072.5,31.54,49
33,754,1.2619,67.551,0.08426,37.58,4.0535,2.9579,4894.7,1995.1,31.54,48
33,755,1.2553,66.746,0.08517,40.74,4.0603,2.9801,4895.1,1993.8,31.54,47
33,756,1.2625,67.501,0.08552,36.97,4.0465,2.9572,4976.8,2078.4,31.54,46
33,757,1.2515,66.959,0.0841,38.8,4.0531,2.9677,4986.8,2032.5,31.54,45
33,758,1.2706,67.499,0.08515,39.06,4.0477,2.9693,4946.9,1994.5,31.54,44
33,759,1.2614,67.379,0.08449,37.6,4.0517,2.9612,4992.3,2021.2,31.54,43
33,760,1.2444,66.411,0.08482,37.15,4.0535,2.9484,4980.9,1971.0,31.54,42
33,761,1.2504,66.734,0.08667,38.32,4.0483,2.9742,4954.5,1973.9,31.54,41
33,762,1.2586,67.046,0.08475,38.22,4.0641,2.9639,5007.7,2010.2,31.54,40
33,763,1.2515,66.705,0.08484,38.46,4.0409,2.9566,4946.7,2029.1,31.54,39
33,764,1.247,66.477,0.08304,42.48,4.0627,2.9579,4953.8,1951.2,31.54,38
33,765,1.2492,66.791,0.08323,39.59,4.0508,2.9745,5037.7,2066.7,31.54,37
33,766,1.2432,66.641,0.08419,40.2,4.0782,2.981,4939.7,1972.3,31.54,36
33,767,1.2584,66.98,0.08549,39.52,4.0554,2.9589,4941.2,2000.8,31.54,35
33,768,1.2471,66.333,0.0858,38.46,4.0486,2.9557,4968.3,2054.2,31.54,34
33,769,1.2382,65.722,0.08745,37.93,4.0548,2.9577,4992.1,1939.1,31.54,33
33,770,1.2352,65.813,0.08276,38.94,4.0719,2.959,5022.2,1990.4,31.54,32
33,771,1.248,66.714,0.08616,40.62,4.0387,2.9585,5010.4,1966.6,31.54,31
33,772,1.2184,65.627,0.08506,38.31,4.0543,2.9677,4986.2,2056.4,31.54,30
33,773,1.2293,65.508,0.08502,39.54,4.049,2.9584,5007.3,1979.3,31.54,29
33,774,1.2406,66.52,0.08512,39.07,4.0736,2.9726,5079.4,1963.3,31.54,28
33,775,1.2521,66.876,0.08728,39.7,4.0711,2.9594,5010.8,1943.4,31.54,27
33,776,1.2674,67.711,0.08388,41.66,4.0652,2.9228,5066.6,1944.7,31.54,26
33,777,1.246,66.438,0.08641,37.52,4.075,2.9399,5007.6,1963.9,31.54,25
33,778,1.2415,65.805,0.08462,38.61,4.0433,2.9468,5011.0,1906.4,31.54,24
33,779,1.242,66.094,0.08516,39.38,4.0531,2.9575,5012.9,1976.1,31.54,23
33,780,1.2341,65.765,0.08518,38.96,4.0617,2.9632,4974.4,1955.3,31.54,22
33,781,1.2407,66.119,0.08537,37.96,4.0574,2.9475,5041.1,1993.1,31.54,21
33,782,1.2282,65.582,0.08477,38.84,4.0472,2.9706,4982.6,1980.9,31.54,20
33,783,1.2544,66.276,0.08794,39.52,4.0491,2.9424,4985.9,1997.5,31.54,19
33,784,1.238,66.117,0.08458,38.31,4.0576,2.9335,4884.3,2031.2,31.54,18
33,785,1.2393,65.877,0.08755,39.27,4.0612,2.9733,5017.2,1940.7,31.54,17
33,786,1.2339,65.778,0.08448,41.45,4.0477,2.9672,5076.4,1996.2,31.54,16
33,787,1.2285,65.638,0.08434,39.83,4.0426,2.9355,5062.4,1976.4,31.54,15
33,788,1.2282,65.515,0.08654,38.58,4.0456,2.9413,4980.7,1914.5,31.54,14
33,789,1.2361,65.642,0.08607,39.98,4.0539,2.951,5054.0,1938.4,31.54,13
33,790,1.2197,64.967,0.08631,38.09,4.0586,2.9646,5074.3,1959.1,31.54,12
33,791,1.2423,65.827,0.08629,39.96,4.0456,2.9584,5078.4,1958.4,31.54,11
33,792,1.241,66.109,0.08753,41.28,4.0433,2.9477,4980.0,1960.3,31.54,10
33,793,1.2287,65.936,0.08702,39.12,4.0542,2.9596,5020.2,1987.4,31.54,9
33,794,1.2297,65.337,0.08762,39.16,4.0538,2.9502,5008.3,1938.4,31.54,8
33,795,1.2329,65.092,0.08489,39.49,4.0463,2.9379,5050.2,1995.4,31.54,7
33,796,1.2113,64.822,0.08497,40.59,4.0668,2.9452,4986.5,1946.6,31.54,6
33,797,1.2364,65.472,0.08617,37.23,4.0468,2.952,5033.1,1938.5,31.54,5
33,798,1.2301,65.422,0.08684,40.23,4.0577,2.9582,5068.6,1903.4,31.54,4
33,799,1.2172,64.71,0.08571,37.99,4.0491,2.9496,5031.2,1959.7,31.54,3
33,800,1.2156,64.808,0.08632,39.7,4.0395,2.9662,5033.4,1949.9,31.54,2
33,801,1.232,65.248,0.08567,39.16,4.049,2.9624,5048.5,2009.1,31.54,1
33,802,1.2102,64.727,0.08661,40.13,4.065,2.9381,5061.3,1896.9,31.54,0
34,1,1.9249,100.41,0.05116,18.58,4.2028,3.1965,3538.3,2966.5,20.28,525
34,2,1.8982,99.032,0.05217,21.25,4.1947,3.1876,3647.2,3033.7,20.28,524
34,3,1.9142,99.478,0.05148,20.29,4.1966,3.1975,3599.0,2984.5,20.28,523
34,4,1.9172,99.947,0.05087,19.95,4.1964,3.2257,3611.8,3059.4,20.28,522
34,5,1.9177,99.789,0.05179,20.31,4.1892,3.197,3588.0,3002.8,20.28,521
34,6,1.9245,99.945,0.0518,21.49,4.2054,3.1972,3598.3,2953.0,20.28,520
34,7,1.9093,99.296,0.05239,20.68,4.2067,3.18,3615.5,3050.2,20.28,519
34,8,1.9166,99.723,0.05145,21.65,4.184,3.1936,3652.9,3005.4,20.28,518
34,9,1.9092,99.345,0.05274,20.54,4.1819,3.184,3566.5,3010.2,20.28,517
34,10,1.9252,99.608,0.05106,20.25,4.1788,3.1891,3600.5,3004.1,20.28,516
34,11,1.9382,100.11,0.05027,19.62,4.204,3.1856,3557.3,2947.2,20.28,515
34,12,1.933,100.06,0.05266,19.79,4.1988,3.1963,3670.7,2987.5,20.28,514
34,13,1.9149,99.093,0.05222,18.61,4.1941,3.1934,3725.2,2970.9,20.28,513
34,14,1.9068,99.062,0.05111,20.62,4.1996,3.1991,3626.5,2935.5,20.28,512
34,15,1.8947,98.567,0.05194,19.64,4.193,3.2041,3707.5,2978.0,20.28,511
34,16,1.9181,99.595,0.05316,22.74,4.1984,3.1788,3599.9,2892.1,20.28,510
34,17,1.9058,98.749,0.05274,20.49,4.2126,3.1938,3618.5,2948.7,20.28,509
34,18,1.9128,99.029,0.0542,21.82,4.1999,3.2011,3593.1,2958.2,20.28,508
34,19,1.8998,98.341,0.05203,19.0,4.1854,3.2107,3593.1,2949.5,20.28,507
34,20,1.9032,98.67,0.05354,19.68,4.2077,3.2105,3673.4,2938.6,20.28,506
34,21,1.9032,98.777,0.0517,20.67,4.1758,3.2101,3677.0,2974.3,20.28,505
34,22,1.8963,98.807,0.05339,20.47,4.1887,3.1836,3620.4,2938.8,20.28,504
34,23,1.8945,98.548,0.05374,21.91,4.2056,3.1886,3661.4,2847.5,20.28,503
34,24,1.9007,98.661,0.05198,19.98,4.2045,3.1742,3664.2,2935.3,20.28,502
34,25,1.9008,98.881,0.05194,23.15,4.1943,3.1823,3669.0,2937.9,20.28,501
34,26,1.8944,98.027,0.05376,19.98,4.2039,3.1896,3687.1,2987.1,20.28,500
34,27,1.8953,98.504,0.05312,20.64,4.1951,3.1817,3713.2,2942.8,20.28,499
34,28,1.9075,98.839,0.053,19.73,4.1957,3.1886,3686.5,2957.7,20.28,498
34,29,1.897,98.543,0.05336,19.53,4.1836,3.1909,3633.7,3018.6,20.28,497
34,30,1.8985,98.384,0.05523,20.99,4.1887,3.1855,3649.4,2964.1,20.28,496
34,31,1.8716,97.806,0.05256,19.61,4.1844,3.1728,3675.8,2915.8,20.28,495
34,32,1.8921,98.338,0.05331,22.57,4.1916,3.1741,3655.3,2953.2,20.28,494
34,33,1.8965,98.517,0.05277,21.9,4.1852,3.1862,3658.6,3018.0,20.28,493
34,34,1.8872,97.709,0.05431,19.73,4.1987,3.1789,3705.1,2901.6,20.28,492
34,35,1.8925,98.16,0.0536,19.28,4.194,3.1747,3680.4,2919.7,20.28,491
34,36,1.8898,97.65,0.05425,19.25,4.197,3.1763,3675.7,2952.7,20.28,490
34,37,1.8924,97.849,0.05269,21.77,4.1848,3.1841,3688.3,2935.2,20.28,489
34,38,1.8717,97.52,0.05529,20.2,4.1986,3.1759,3634.6,2912.5,20.28,488
34,39,1.8837,97.571,0.05357,19.32,4.1857,3.1846,3690.1,2941.1,20.28,487
34,40,1.8793,97.786,0.05262,21.1,4.1809,3.1851,3703.4,2918.0,20.28,486
34,41,1.8689,97.463,0.05255,17.7,4.1843,3.1962,3688.4,2930.3,20.28,485
34,42,1.8893,97.864,0.05386,19.47,4.1961,3.1789,3783.5,2850.5,20.28,484
34,43,1.8813,97.566,0.05314,20.21,4.1776,3.1962,3711.1,2866.7,20.28,483
34,44,1.8775,97.241,0.05482,20.91,4.1795,3.1872,3720.3,2918.2,20.28,482
34,45,1.8785,97.628,0.05344,22.21,4.1927,3.1748,3735.5,2942.9,20.28,481
34,46,1.8653,97.022,0.05501,22.92,4.1807,3.1858,3720.5,2922.2,20.28,480
34,47,1.8922,97.818,0.05524,19.98,4.1893,3.1797,3695.5,2914.7,20.28,479
34,48,1.8784,97.375,0.05338,20.76,4.1853,3.1762,3700.2,2942.3,20.28,478
34,49,1.8687,97.239,0.05438,21.98,4.2048,3.1795,3788.5,2857.9,20.28,477
34,50,1.8817,97.661,0.05295,21.69,4.1709,3.1707,3757.3,2848.8,20.28,476
34,51,1.8685,97.27,0.05537,20.88,4.1785,3.1837,3674.9,2931.4,20.28,475
34,52,1.8673,96.816,0.05479,21.33,4.1713,3.1662,3722.3,2901.9,20.28,474
34,53,1.8867,97.743,0.05459,22.64,4.1892,3.1853,3768.4,2821.8,20.28,473
34,54,1.86,96.782,0.05503,19.68,4.2014,3.1671,3737.3,2930.6,20.28,472
34,55,1.854,95.979,0.05447,22.87,4.1791,3.1737,3700.9,2896.4,20.28,471
34,56,1.8875,97.803,0.05535,22.33,4.1864,3.1582,3730.3,2877.7,20.28,470
34,57,1.8599,96.697,0.05471,21.21,4.193,3.1654,3786.8,2890.2,20.28,469
34,58,1.8553,95.95,0.05462,22.05,4.1636,3.1709,3772.8,2915.5,20.28,468
34,59,1.8681,96.611,0.05414,21.81,4.1815,3.1701,3797.9,2922.6,20.28,467
34,60,1.8667,96.853,0.05464,21.26,4.1764,3.1614,3748.5,2865.8,20.28,466
34,61,1.858,96.519,0.05453,20.92,4.1947,3.1791,3814.2,2880.3,20.28,465
34,62,1.8741,97.228,0.05603,21.38,4.1723,3.1642,3782.2,2846.3,20.28,464
34,63,1.8778,97.367,0.05464,21.43,4.1767,3.1663,3707.9,2844.7,20.28,463
34,64,1.8498,96.106,0.05582,22.05,4.1859,3.1792,3759.8,2878.4,20.28,462
34,65,1.863,96.164,0.05446,20.64,4.1771,3.1567,3782.6,2891.0,20.28,461
34,66,1.868,96.746,0.05702,21.29,4.1655,3.1704,3783.3,2924.1,20.28,460
34,67,1.8546,96.543,0.05504,22.32,4.1819,3.1593,3835.2,2891.7,20.28,459
34,68,1.858,96.696,0.05604,19.62,4.1944,3.1674,3766.1,2836.5,20.28,458
34,69,1.8517,95.958,0.05643,21.79,4.1875,3.1706,3776.0,2898.9,20.28,457
34,70,1.8466,95.865,0.05553,20.73,4.1917,3.1682,3840.9,2841.2,20.28,456
34,71,1.8413,95.314,0.05496,22.94,4.1822,3.1604,3777.4,2858.7,20.28,455
34,72,1.8519,95.899,0.05518,20.41,4.1779,3.153,3777.4,2881.1,20.28,454
34,73,1.8531,96.144,0.05549,23.84,4.1825,3.1569,3878.6,2901.8,20.28,453
34,74,1.8398,95.499,0.05622,19.77,4.1807,3.1662,3780.2,2831.2,20.28,452
34,75,1.85,95.698,0.05511,19.69,4.1658,3.1597,3796.0,2877.4,20.28,451
34,76,1.8422,95.786,0.0548,23.26,4.1652,3.1396,3791.5,2856.4,20.28,450
34,77,1.844,95.841,0.05617,22.4,4.1566,3.1778,3793.0,2912.5,20.28,449
34,78,1.8429,95.747,0.05678,20.91,4.1724,3.1589,3816.3,2851.6,20.28,448
34,79,1.8452,95.378,0.05495,23.0,4.1649,3.1692,3792.0,2765.5,20.28,447
34,80,1.8374,95.813,0.05722,23.13,4.1845,3.1587,3809.2,2855.7,20.28,446
34,81,1.8238,94.296,0.05589,21.9,4.1632,3.1615,3731.6,2878.1,20.28,445
34,82,1.8178,94.842,0.05604,24.2,4.1921,3.1563,3772.8,2863.1,20.28,444
34,83,1.8289,95.339,0.0572,21.3,4.1936,3.1641,3877.4,2858.2,20.28,443
34,84,1.8348,95.644,0.05827,21.29,4.1821,3.1754,3843.7,2823.0,20.28,442
34,85,1.8374,95.398,0.05651,22.61,4.1863,3.1516,3847.9,2846.4,20.28,441
34,86,1.8115,94.271,0.05662,23.05,4.1735,3.1557,3845.1,2788.5,20.28,440
34,87,1.8382,95.445,0.05652,23.32,4.1757,3.1724,3840.9,2753.7,20.28,439
34,88,1.8254,95.049,0.05623,22.46,4.1779,3.1448,3825.4,2883.2,20.28,438
34,89,1.8156,94.362,0.05462,21.76,4.173,3.1562,3884.7,2860.7,20.28,437
34,90,1.8263,94.668,0.05625,20.22,4.1732,3.1575,3778.9,2836.6,20.28,436
34,91,1.8362,95.393,0.05842,18.05,4.1601,3.147,3833.2,2812.3,20.28,435
34,92,1.8082,93.955,0.05604,22.83,4.1632,3.1647,3881.6,2800.6,20.28,434
34,93,1.8239,94.337,0.05601,24.51,4.1784,3.1609,3816.3,2862.7,20.28,433
34,94,1.8156,94.69,0.05532,22.91,4.1777,3.1578,3827.5,2857.0,20.28,432
34,95,1.8182,94.176,0.05656,23.0,4.1692,3.168,3882.3,2800.6,20.28,431
34,96,1.8115,93.999,0.05623,23.03,4.1603,3.1409,3876.6,2793.1,20.28,430
34,97,1.8117,94.011,0.05698,20.16,4.1807,3.1475,3827.9,2836.7,20.28,429
34,98,1.8145,94.017,0.05728,21.52,4.1815,3.1591,3869.2,2786.2,20.28,428
34,99,1.8214,94.535,0.05741,23.19,4.179,3.1414,3885.8,2832.5,20.28,427
34,100,1.7923,93.09,0.05745,21.52,4.1713,3.161,3863.5,2889.9,20.28,426
34,101,1.8084,93.991,0.05611,20.31,4.1625,3.1474,3878.8,2817.1,20.28,425
34,102,1.8176,94.122,0.0578,21.91,4.1673,3.1735,3890.8,2797.7,20.28,424
34,103,1.8149,93.67,0.05788,22.69,4.1678,3.1409,3891.0,2790.2,20.28,423
34,104,1.8106,93.904,0.05677,20.85,4.1627,3.1556,3884.8,2767.5,20.28,422
34,105,1.8188,94.381,0.05631,23.42,4.1562,3.1439,3877.2,2767.3,20.28,421
34,106,1.7987,93.651,0.05756,21.67,4.1677,3.1592,3891.6,2789.8,20.28,420
34,107,1.8015,93.443,0.05769,22.72,4.1525,3.1453,3839.5,2748.5,20.28,419
34,108,1.8061,93.576,0.05824,22.5,4.1638,3.1462,3858.8,2786.3,20.28,418
34,109,1.7946,93.091,0.06,23.58,4.1688,3.1431,3845.3,2831.9,20.28,417
34,110,1.7881,93.203,0.05737,21.55,4.1893,3.1316,3888.5,2814.7,20.28,416
34,111,1.7923,93.121,0.05691,25.12,4.1705,3.1519,3930.3,2723.4,20.28,415
34,112,1.7979,93.426,0.05683,24.13,4.1439,3.1529,3883.8,2753.2,20.28,414
34,113,1.8064,93.768,0.05798,21.69,4.1609,3.1403,3906.6,2771.4,20.28,413
34,114,1.792,93.22,0.05628,20.08,4.1511,3.1388,3932.3,2786.0,20.28,412
34,115,1.8073,94.114,0.0591,22.46,4.1532,3.1515,3919.7,2780.9,20.28,411
34,116,1.791,92.953,0.06005,20.41,4.171,3.1515,3952.1,2816.6,20.28,410
34,117,1.7908,92.455,0.05817,21.36,4.1712,3.1437,3946.0,2715.5,20.28,409
34,118,1.808,93.413,0.05989,22.54,4.1633,3.1509,3888.1,2726.2,20.28,408
34,119,1.7909,92.776,0.05993,21.55,4.1731,3.1446,3954.4,2767.2,20.28,407
34,120,1.7882,92.699,0.0578,21.37,4.161,3.1377,3890.2,2722.3,20.28,406
34,121,1.7925,92.593,0.06017,20.48,4.1646,3.132,3972.4,2753.0,20.28,405
34,122,1.7864,92.601,0.05921,21.76,4.1686,3.1291,3922.0,2744.5,20.28,404
34,123,1.7889,92.724,0.05874,21.76,4.156,3.1575,3941.9,2760.6,20.28,403
34,124,1.7975,93.125,0.05898,21.33,4.1815,3.1407,3972.9,2723.3,20.28,402
34,125,1.7794,92.707,0.05838,20.85,4.1743,3.1291,3920.7,2759.6,20.28,401
34,126,1.7717,92.152,0.05961,22.68,4.1701,3.1591,3939.6,2771.8,20.28,400
34,127,1.7723,91.792,0.05896,21.87,4.1692,3.142,3972.9,2826.8,20.28,399
34,128,1.7823,92.505,0.05948,23.29,4.1568,3.1307,4042.5,2754.4,20.28,398
34,129,1.7833,92.583,0.05849,22.47,4.1656,3.1387,4032.0,2722.1,20.28,397
34,130,1.7564,91.794,0.05843,22.29,4.148,3.1562,3966.2,2696.3,20.28,396
34,131,1.7816,92.424,0.05921,23.6,4.1658,3.1346,4022.8,2711.3,20.28,395
34,132,1.7725,92.298,0.05892,23.65,4.1798,3.1322,4007.5,2740.5,20.28,394
34,133,1.772,91.905,0.05971,20.57,4.1622,3.1427,3917.0,2729.3,20.28,393
34,134,1.7489,90.945,0.05714,20.93,4.1467,3.1378,3974.9,2719.6,20.28,392
34,135,1.7779,91.867,0.05836,24.15,4.1617,3.1413,3982.5,2768.4,20.28,391
